MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.32,0.0,0.32,2,0.05949234962463379
0.32323232323232326,-0.010101010101010166,0.32,3,0.10301065444946289
0.32653061224489793,-0.02040816326530602,0.32,4,0.1492924690246582
0.31958762886597936,0.0012886597938145325,0.32,5,0.19917774200439453
0.3229166666666667,-0.00911458333333337,0.32,6,0.25838422775268555
0.3263157894736842,-0.019736842105263185,0.32,7,0.33193254470825195
0.3191489361702128,0.0026595744680850755,0.32,8,0.4343576431274414
0.3225806451612903,-0.00806451612903221,0.32,9,0.574244499206543
0.32608695652173914,-0.019021739130434777,0.32,10,0.7622108459472656
0.32967032967032966,-0.030219780219780182,0.32,11,1.6903276443481445
0.32222222222222224,-0.006944444444444489,0.32,12,7.207252740859985
0.3258426966292135,-0.018258426966292172,0.32,13,40.98012137413025
0.3181818181818182,0.005681818181818218,0.32,14,120.95087313652039
0.3218390804597701,-0.005747126436781574,0.32,15,266.605402469635
0.32558139534883723,-0.01744186046511633,0.32,16,965.387033700943
0.3176470588235294,0.007352941176470666,0.32,17,2924.8453545570374
